CN,STATECD,COUNTYCD,PLOT,MEASYEAR,INVYR,CONDID,EVALID,PLT_CN,CND_CN,STRATUM_CN,PHASE,CONDPROP_CWD,CONDPROP_FWD_SM,CONDPROP_FWD_MD,CONDPROP_FWD_LG,CONDPROP_DUFF,CWD_TL_COND,CWD_TL_UNADJ,CWD_TL_ADJ,CWD_LPA_COND,CWD_LPA_UNADJ,CWD_LPA_ADJ,CWD_VOLCF_COND,CWD_VOLCF_UNADJ,CWD_VOLCF_ADJ,CWD_DRYBIO_COND,CWD_DRYBIO_UNADJ,CWD_DRYBIO_ADJ,CWD_CARBON_COND,CWD_CARBON_UNADJ,CWD_CARBON_ADJ,FWD_SM_TL_COND,FWD_SM_TL_UNADJ,FWD_SM_TL_ADJ,FWD_SM_CNT_COND,FWD_SM_VOLCF_COND,FWD_SM_VOLCF_UNADJ,FWD_SM_VOLCF_ADJ,FWD_SM_DRYBIO_COND,FWD_SM_DRYBIO_UNADJ,FWD_SM_DRYBIO_ADJ,FWD_SM_CARBON_COND,FWD_SM_CARBON_UNADJ,FWD_SM_CARBON_ADJ,FWD_MD_TL_COND,FWD_MD_TL_UNADJ,FWD_MD_TL_ADJ,FWD_MD_CNT_COND,FWD_MD_VOLCF_COND,FWD_MD_VOLCF_UNADJ,FWD_MD_VOLCF_ADJ,FWD_MD_DRYBIO_COND,FWD_MD_DRYBIO_UNADJ,FWD_MD_DRYBIO_ADJ,FWD_MD_CARBON_COND,FWD_MD_CARBON_UNADJ,FWD_MD_CARBON_ADJ,FWD_LG_TL_COND,FWD_LG_TL_UNADJ,FWD_LG_TL_ADJ,FWD_LG_CNT_COND,FWD_LG_VOLCF_COND,FWD_LG_VOLCF_UNADJ,FWD_LG_VOLCF_ADJ,FWD_LG_DRYBIO_COND,FWD_LG_DRYBIO_UNADJ,FWD_LG_DRYBIO_ADJ,FWD_LG_CARBON_COND,FWD_LG_CARBON_UNADJ,FWD_LG_CARBON_ADJ,PILE_SAMPLE_AREA_COND,PILE_SAMPLE_AREA_UNADJ,PILE_SAMPLE_AREA_ADJ,PILE_VOLCF_COND,PILE_VOLCF_UNADJ,PILE_VOLCF_ADJ,PILE_DRYBIO_COND,PILE_DRYBIO_UNADJ,PILE_DRYBIO_ADJ,PILE_CARBON_COND,PILE_CARBON_UNADJ,PILE_CARBON_ADJ,FUEL_DEPTH,FUEL_BIOMASS,FUEL_CARBON,DUFF_DEPTH,DUFF_BIOMASS,DUFF_CARBON,LITTER_DEPTH,LITTER_BIOMASS,LITTER_CARBON,DUFF_TC_COND,DUFF_TC_UNADJ,DUFF_TC_ADJ,AVG_WOOD_DENSITY,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CYCLE,SUBCYCLE,UNITCD,RSCD,PILE_TL_COND,PILE_TL_UNADJ,PILE_TL_ADJ,CONDPROP_PILE
1209852402290487,23,25,3121.0,2008,2008,1,231007,107546148010661,201986056010661,30457741020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,287.1676300578,270.64604630364147,270.64604630364147,271.4305275972752,944.65278455625,944.65278455625,947.3909085694565,15759.3565053923,15759.3565053923,15805.035799610829,8187.360586253564,8187.360586253564,8211.09206621372,24.0,24.0,23.9304423293,58.0,6.8263789661847,6.8263789661847,6.846220932051474,121.49677583321623,121.49677583321623,121.8499257082741,60.74838791660812,60.74838791660812,60.92496285413705,24.0,24.0,23.9304423293,16.0,58.2820208054656,58.2820208054656,58.451426851217995,1037.3109450831078,1037.3109450831078,1040.326055798104,518.6554725415539,518.6554725415539,520.163027899052,40.0,40.0,39.8840705489,14.0,364.280667764286,364.280667764286,365.3395079797955,6483.514444623388,6483.514444623388,6502.359819740153,3241.757222311694,3241.757222311694,3251.1799098700767,0.1661669,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,0.825,14255.01,7127.505,0.24166666666666667,1622.9125,811.45625,12.0,12.0,11.965317919075,20.938975706,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,7,24,0.0,0.0,0.0,1.0
1209852406290487,23,25,3349.0,2008,2008,1,231007,107546464010661,201986218010661,30457740020004,,0.16875,0.250310560926,0.250310560926,0.175233810448,0.083333333333,48.6,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.9702231413,23.9702231413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.9702231413,23.9702231413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,39.9466289187,39.9466289187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018111693599,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,28.08,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,7,24,0.0,0.0,0.0,0.108996999998
1209852404290487,23,25,3674.0,2008,2008,1,231007,107545840010661,201986165010661,30457741020004,,1.0,1.0,1.0,0.999999999999,1.0,288.0,288.0,287.1676300578,159.1602985097254,159.1602985097254,159.6216327083043,829.324804,829.324804,831.7286440115942,21967.102455963264,21967.102455963264,22030.775216705188,10907.185010603505,10907.185010603505,10938.800039619748,23.888869325,23.888869325,23.8196337373,51.0,6.030429212216874,6.030429212215901,6.0479576223999105,172.1732406408659,172.17324064083815,172.6736897927077,86.08662032043296,86.08662032041907,86.33684489635385,23.888869325,23.888869325,23.8196337373,3.0,10.978715235807638,10.978715235805865,11.010626633348982,313.45048813322677,313.4504881331762,314.36158227507354,156.72524406661339,156.7252440665881,157.18079113753677,39.8147822083,39.8147822083,39.6993895622,6.0,156.8465555008344,156.84655550067777,157.30245518277596,4478.085853197295,4478.085853192823,4491.102128305542,2239.0429265986477,2239.0429265964117,2245.551064152771,0.1661669,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,1.0416666666666667,42501.25,21250.625,0.425,6741.8175,3370.90875,12.0,12.0,11.965317919075,33.5891105868,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,7,24,0.0,0.0,0.0,1.0
1209852469290487,23,27,3156.0,2008,2008,1,231007,107546368010661,201983001010661,30457741020004,,0.25,0.250310560926,0.250310560926,0.250310560926,0.25,72.0,288.0,287.1676300578,,,,,,,,,,,,,6.0,23.9702231413,23.900751771,,,,,,,,,,,6.0,23.9702231413,23.900751771,,,,,,,,,,,10.0,39.9503719021,39.834586285,,,,,,,,,,,0.041541725,0.1661669,0.165686648844,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,11.965317919075,28.08,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,6,24,0.0,0.0,0.0,0.25
1209852470290487,23,27,3156.0,2008,2008,2,231007,107546368010661,201983002010661,30457741020004,,0.459375,0.250310560926,0.250310560926,0.250310560926,0.416666666667,132.3,288.0,287.1676300578,173.2171247165533,79.57161666666667,79.80225903381643,757.393571,347.927671678125,348.9361576829891,13053.34968201264,5996.382510174556,6013.763329044627,6800.7951843285855,3124.115287800944,3133.170694432251,6.0,23.9702231413,23.900751771,1.0,0.4707847562886,0.11784239642181013,0.11818492425670518,10.494749812518984,2.626946712345212,2.6345823545002096,5.247374906259492,1.313473356172606,1.3172911772501048,6.0,23.9702231413,23.900751771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.9503719021,39.834586285,1.0,104.080190789796,26.05237093783482,26.128096334484745,2320.159155936123,580.7603397589822,582.448412878766,1160.0795779680616,290.3801698794911,291.224206439383,0.074962042763,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,,,0.9,36721.08,18360.54,0.16,2538.096,1269.048,5.0,12.0,11.965317919075,26.2259223996,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,6,24,0.0,0.0,0.0,0.451125000003
1209852467290487,23,27,3156.0,2008,2008,3,231007,107546368010661,201983003010661,30457741020004,,0.25,0.249068317225,0.249068317225,0.249068317223,0.25,72.0,288.0,287.1676300578,29.6979375,7.424484375,7.446004619565217,189.1897209125,47.297430228125,47.43452422878623,3895.7947330302,973.94868325755,976.7717229191661,2029.7090559087342,507.42726397718354,508.89806764088553,5.9702231413,23.9702231413,23.900751771,41.0,19.398445804452397,4.831538253294215,4.845581894524913,437.882122579396,109.0625634137364,109.37957125512902,218.941061289698,54.5312817068682,54.68978562756451,5.9702231413,23.9702231413,23.900751771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9503719021,39.9503719021,39.834586285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041541725,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,,1.6666666666666667,68002.0,34001.0,0.8333333333333334,13219.25,6609.625,3.0,12.0,11.965317919075,26.5565315656,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,6,24,0.0,0.0,0.0,0.25
1209852468290487,23,27,3156.0,2008,2008,4,231007,107546368010661,201983004010661,30457741020004,,0.040625,0.250310560926,0.250310560926,0.250310560926,0.083333333333,11.7,288.0,287.1676300578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.9702231413,23.900751771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.9702231413,23.900751771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.9503719021,39.834586285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008121407238,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.965317919075,28.08,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,6,24,0.0,0.0,0.0,0.048875000003
1209852462290487,23,27,3670.0,2008,2008,1,231007,107546358010661,201982659010661,30457741020004,,1.0,1.000000000002,1.000000000002,1.0,1.0,288.0,288.0,287.1676300578,263.4885141025641,263.4885141025641,264.2522489260498,214.458211034375,214.458211034375,215.0798290373732,3884.0604505134434,3884.0604505134434,3895.3185967468153,2006.3045701489864,2006.3045701489864,2012.1199457146356,23.9702231413,23.9702231413,23.900751771,95.0,11.195027660053249,11.195027660071961,11.227567804386993,232.87306644325798,232.87306644364722,233.54994937946938,116.43653322162899,116.43653322182361,116.77497468973469,23.9702231413,23.9702231413,23.900751771,14.0,51.06011861883733,51.06011861892268,51.2085330471003,1062.1256826504869,1062.125682652262,1065.2129213839244,531.0628413252434,531.062841326131,532.6064606919622,39.9503719021,39.9503719021,39.834586285,7.0,182.36659656484323,182.36659656484375,182.8966743413932,3793.493848203101,3793.4938482031116,3804.5202467996032,1896.7469241015506,1896.7469241015558,1902.2601233998016,0.1661669,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,,,0.5333333333333333,9215.36,4607.68,0.38333333333333336,2574.275,1287.1375,12.0,12.0,11.965317919075,24.4723212646,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,6,24,0.0,0.0,0.0,1.0
1209852490290487,23,29,2735.0,2008,2008,1,231007,107546342010661,201954337010661,30457741020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,287.1676300578,1612.3280356337882,1612.3280356337882,1617.0014502298282,758.702613659375,758.702613659375,760.9017516699819,11579.411334356066,11579.411334356066,11612.97484547014,5990.923843559951,5990.923843559951,6008.288840207951,24.0,24.0,23.9304423293,197.0,23.18614924721355,23.18614924721355,23.253543510588628,437.7030207459157,437.7030207459157,438.97527481215576,218.85151037295785,218.85151037295785,219.48763740607788,24.0,24.0,23.9304423293,25.0,91.06565750854,91.06565750854,91.33035445502811,1719.1174331154264,1719.1174331154264,1724.114323794632,859.5587165577132,859.5587165577132,862.057161897316,40.0,40.0,39.8840705489,14.0,364.280667764286,364.280667764286,365.3395079797955,6876.810244759775,6876.810244759775,6896.798797230231,3438.4051223798874,3438.4051223798874,3448.3993986151154,0.1661669,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3583333333333334,,,0.45,7775.46,3887.73,0.5916666666666667,3973.3375,1986.66875,12.0,12.0,11.965317919075,22.2091527489,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,1,24,0.0,0.0,0.0,1.0
1209852486290487,23,29,2862.0,2008,2008,1,231007,107545090010661,201953776010661,30457741020004,,1.0,0.999999999998,0.999999999998,1.000000000001,1.0,288.0,288.0,287.1676300578,92.39358333333334,92.39358333333334,92.66139082125603,84.22830040625,84.22830040625,84.47244040742754,1381.1861817535782,1381.1861817535782,1385.1896199615596,719.5980006936143,719.5980006936143,721.6837919999725,23.8963552917,23.8963552917,23.8270980079,118.0,13.948386830693817,13.948386830672344,13.988930055237189,261.57685234107623,261.5768523406735,262.3371674361864,130.78842617053812,130.78842617033675,131.1685837180932,23.8963552917,23.8963552917,23.8270980079,8.0,29.2674025443749,29.267402544329844,29.352472946247232,548.8573787551019,548.857378754257,550.4527207985407,274.42868937755094,274.4286893771285,275.22636039927033,39.8272588196,39.8272588196,39.7118300132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661669,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,,,1.125,19438.65,9719.325,0.875,5876.0625,2938.03125,12.0,12.0,11.965317919075,22.062585235,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,1,24,0.0,0.0,0.0,1.0
1209852484290487,23,29,3154.0,2008,2008,1,231007,107545130010661,201953319010661,30457741020004,,1.0,0.999999999999,0.999999999999,1.0,1.0,288.0,288.0,287.1676300578,153.8636,153.8636,154.30958144927536,77.749200375,77.749200375,77.97456037608696,1100.695429708875,1100.695429708875,1103.885851244263,573.4623188783239,573.4623188783239,575.124528498261,23.9404462825,23.9404462825,23.8710612126,174.0,20.530080340422675,20.530080340405636,20.58975431329439,417.9781262351124,417.9781262347655,419.19304672993457,208.9890631175562,208.98906311738276,209.59652336496728,23.9404462825,23.9404462825,23.8710612126,14.0,51.12362662217542,51.12362662213299,51.27222564651282,1040.8414047852896,1040.8414047844255,1043.8667773470627,520.4207023926448,520.4207023922128,521.9333886735313,39.9007438042,39.9007438042,39.785102021,3.0,78.254323754366,78.25432375436642,78.48178250351486,1593.2034882612807,1593.2034882612893,1597.8343898548721,796.6017441306403,796.6017441306446,798.9171949274361,0.1661669,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,,1.25,21598.5,10799.25,2.0,13431.0,6715.5,12.0,12.0,11.965317919075,23.9521211748,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,1,24,0.0,0.0,0.0,1.0
1209852492290487,23,29,3385.0,2008,2008,1,231007,107545182010661,201955963010661,30457741020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,287.1676300578,401.8485625,401.8485625,403.013340942029,369.956611784375,369.956611784375,371.0289497895471,5855.652787733548,5855.652787733548,5872.62569436466,3035.469055632538,3035.469055632538,3044.267516663357,24.0,24.0,23.9304423293,144.0,16.9482512263896,16.9482512263896,16.997514038196762,313.6708766884593,313.6708766884593,314.58261142505745,156.83543834422966,156.83543834422966,157.29130571252873,24.0,24.0,23.9304423293,29.0,105.6361627099064,105.6361627099064,105.94321116783262,1955.0682441872002,1955.0682441872002,1960.7509637608628,977.5341220936001,977.5341220936001,980.3754818804314,40.0,40.0,39.8840705489,12.0,312.240572369388,312.240572369388,313.14814969696755,5778.812973949295,5778.812973949295,5795.610021160937,2889.4064869746476,2889.4064869746476,2897.8050105804687,0.1661669,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4583333333333333,,,0.475,8207.43,4103.715,0.6333333333333333,4253.15,2126.575,12.0,12.0,11.965317919075,21.7736069569,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,1,24,0.0,0.0,0.0,1.0
1209852524290487,23,31,3544.0,2008,2008,1,231007,107545902010661,201991585010661,30457741020004,,0.5,0.497711035757,0.497711035757,0.497711035757,0.5,144.0,288.0,287.1676300578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8537071954,23.8164443699,23.7474186869,47.0,11.199981498185236,5.574354391917222,5.590557147451544,234.57165841220018,116.74890306749401,117.08825248848628,117.28582920610009,58.374451533747006,58.54412624424314,11.8537071954,23.8164443699,23.7474186869,14.0,103.25229202470415,51.38980520786481,51.53917792301668,2162.50905227121,1076.304620239061,1079.4330723280564,1081.254526135605,538.1523101195305,539.7165361640282,19.756178659,39.6940739499,39.5790311448,2.0,105.36469889877401,52.441173421097616,52.59360210667006,2206.751159615065,1098.3244053092285,1101.5168614369563,1103.3755798075324,549.1622026546142,550.7584307184782,0.08308345,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,,,0.38333333333333336,18381.715,9190.8575,1.8333333333333333,34206.7,17103.35,6.0,12.0,11.965317919075,24.6399207892,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,8,24,0.0,0.0,0.0,0.5
1209852525290487,23,31,3544.0,2008,2008,2,231007,107545902010661,201991586010661,30457741020004,,0.395745823768,0.502288964242,0.502288964242,0.406676231406,0.166666666667,113.9747972453,288.0,287.1676300578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9627371745,23.8164443699,23.7474186869,21.0,4.9586376785748385,2.4906689836225886,2.497908512691115,138.21331587679316,69.42302327620341,69.62481243338883,69.10665793839658,34.711511638101705,34.81240621669441,11.9627371745,23.8164443699,23.7474186869,2.0,14.615890984306002,7.341400743980687,7.3627397032880975,407.3922896530844,204.6286512100146,205.22343722069257,203.6961448265422,102.3143256050073,102.61171861034629,16.1426364031,39.6940739499,39.5790311448,2.0,128.95067223320305,52.441173421097616,52.59360210667006,3594.27349792069,1461.7056007776357,1465.9542826603104,1797.136748960345,730.8528003888179,732.9771413301552,0.051879134016,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,,,0.0,0.0,0.0,1.6,30433.92,15216.96,2.0,12.0,11.965317919075,32.7920512793,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,8,24,0.0,0.0,0.0,0.312211000001
1209852526290487,23,31,3544.0,2008,2008,3,231007,107545902010661,201991587010661,30457741020004,,0.104254176232,0.0,0.0,0.095612732835,0.333333333333,30.0252027547,288.0,287.1676300578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8164443699,23.7474186869,,,,,,,,,,,0.0,23.8164443699,23.7474186869,,,,,,,,,,,3.7952588877,39.6940739499,39.5790311448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031204315984,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,11.965317919075,28.08,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,8,24,0.0,0.0,0.0,0.187788999999
1209852528290487,23,31,3691.0,2008,2008,1,231007,107545588010661,201992096010661,30457741020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,287.1676300578,91.073675,91.073675,91.33765666666666,125.69454060625,125.69454060625,126.05887260800725,2358.171126784173,2358.171126784173,2365.006405412533,1228.607157054554,1228.607157054554,1232.1683372199295,24.0,24.0,23.9304423293,51.0,6.00250564267965,6.00250564267965,6.01995288852802,131.75693387071308,131.75693387071308,132.1399065415132,65.87846693535654,65.87846693535654,66.0699532707566,24.0,24.0,23.9304423293,8.0,29.1410104027328,29.1410104027328,29.225713425608998,639.654572460273,639.654572460273,641.5138311179236,319.8272862301365,319.8272862301365,320.7569155589618,40.0,40.0,39.8840705489,4.0,104.080190789796,104.080190789796,104.38271656565584,2284.5937399269883,2284.5937399269883,2291.234278231648,1142.2968699634941,1142.2968699634941,1145.617139115824,0.1661669,0.1661669,0.165686648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,,,0.44166666666666665,12617.5775,6308.78875,0.375,4165.425,2082.7125,12.0,12.0,11.965317919075,25.8239086679,FSTROFFE,2022-04-18 09:44:08,290487,FSTROFFE,2022-04-18 09:44:08,290487,6,5,8,24,0.0,0.0,0.0,1.0
1209852026290487,23,1,2026.0,2009,2009,1,231007,145024121010661,224361458010661,30457740020004,,0.586803389477,0.750931682777,0.750931682777,0.750931682777,0.583333333333,168.9993761694,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.9702231413,23.9702231413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.9702231413,23.9702231413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,39.9503719021,39.9503719021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105007510786,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,12.0,28.08,FSTROFFE,2022-04-18 09:44:07,290487,FSTROFFE,2022-04-18 09:44:08,290487,7,1,8,24,0.0,0.0,0.0,0.63194
1209852027290487,23,1,2026.0,2009,2009,2,231007,145024121010661,224361459010661,30457740020004,,0.413196610523,0.249068317225,0.249068317225,0.249068317223,0.416666666667,119.0006238306,288.0,288.0,170.95826365622474,70.63937508361204,70.63937508361204,821.6544690621813,339.5048416375,339.5048416375,14835.284043946218,6129.889083103286,6129.889083103286,7284.124465577593,3009.7755398037134,3009.7755398037134,5.9702231413,23.9702231413,23.9702231413,5.0,2.365664122494195,0.5892119821090507,0.5892119821090507,62.1911061424887,15.489834153267479,15.489834153267479,31.09555307124435,7.744917076633739,7.744917076633739,5.9702231413,23.9702231413,23.9702231413,3.0,43.92952950289339,10.941453989769144,10.941453989769144,1154.8664098703791,287.64063332602666,287.64063332602666,577.4332049351896,143.82031666301333,143.82031666301333,9.9503719021,39.9503719021,39.9503719021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061159389214,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,,,0.1,4080.12,2040.06,1.26,19987.506,9993.753,5.0,12.0,12.0,30.9283158715,FSTROFFE,2022-04-18 09:44:07,290487,FSTROFFE,2022-04-18 09:44:08,290487,7,1,8,24,0.0,0.0,0.0,0.36806
1209852069290487,23,3,179.0,2009,2009,1,231007,145024579010661,224391531010661,30457740020004,,0.991226303076,1.0,1.0,1.000000000001,0.916666666667,285.4731752859,288.0,288.0,184.63699572669555,183.01704668522268,183.01704668522268,945.8241489481065,937.525774521875,937.525774521875,13641.71117641959,13522.022937033511,13522.022937033511,7099.164572060487,7036.878653691926,7036.878653691926,23.9552512078,23.9552512078,23.9552512078,49.0,5.777886324305415,5.777886324306845,5.777886324306845,110.43400340866242,110.43400340868976,110.43400340868976,55.21700170433121,55.21700170434488,55.21700170434488,23.9552512078,23.9552512078,23.9552512078,10.0,36.494307845009295,36.494307845018334,36.494307845018334,697.5236774733573,697.52367747353,697.52367747353,348.76183873667867,348.761838736765,348.761838736765,39.9254186797,39.9254186797,39.9254186797,4.0,104.27461424990929,104.27461425002215,104.27461425002215,1993.0234793769096,1993.0234793790669,1993.0234793790669,996.5117396884548,996.5117396895334,996.5117396895334,0.163898721815,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32727272727272727,,,0.9636363636363636,39632.34,19816.17,0.2545454545454545,4074.84,2037.42,11.0,12.0,12.0,22.4861393352,FSTROFFE,2022-04-18 09:44:07,290487,FSTROFFE,2022-04-18 09:44:08,290487,7,1,2,24,0.0,0.0,0.0,0.98635
1209852070290487,23,3,179.0,2009,2009,2,231007,145024579010661,224391532010661,30457740020004,,0.008773696924,0.0,0.0,0.0,0.083333333333,2.5268247141,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9552512078,23.9552512078,,,,,,,,,,,0.0,23.9552512078,23.9552512078,,,,,,,,,,,0.0,39.9254186797,39.9254186797,,,,,,,,,,,0.002268178185,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,28.08,FSTROFFE,2022-04-18 09:44:07,290487,FSTROFFE,2022-04-18 09:44:08,290487,7,1,2,24,0.0,0.0,0.0,0.01365
1209852124290487,23,3,203.0,2009,2009,1,231007,145024165010661,224397365010661,30457742020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,288.0,272.1839541666667,272.1839541666667,272.1839541666667,450.297452171875,450.297452171875,450.297452171875,6861.489901229063,6861.489901229063,6861.489901229063,3574.836238540342,3574.836238540342,3574.836238540342,24.0,24.0,24.0,98.0,11.5342265290707,11.5342265290707,11.5342265290707,188.8401905438302,188.8401905438302,188.8401905438302,94.4200952719151,94.4200952719151,94.4200952719151,24.0,24.0,24.0,30.0,109.278789010248,109.278789010248,109.278789010248,1789.1297077513605,1789.1297077513605,1789.1297077513605,894.5648538756802,894.5648538756802,894.5648538756802,40.0,40.0,40.0,12.0,312.240572369388,312.240572369388,312.240572369388,5112.0522935056715,5112.0522935056715,5112.0522935056715,2556.0261467528358,2556.0261467528358,2556.0261467528358,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,,,0.14166666666666666,2447.83,1223.915,0.016666666666666666,111.925,55.9625,12.0,12.0,12.0,19.2613635159,FSTROFFE,2022-04-18 09:44:07,290487,FSTROFFE,2022-04-18 09:44:08,290487,7,1,2,24,0.0,0.0,0.0,1.0
